hhst_id,ea,haushalt,einzelplan,aufgabenbereich,bereich_code,bereich,untergruppe_code,untergruppe,einrichtung_code,einrichtung,posten,themen,route_einrichtung,route_posten,route_themen
3201.6540,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3201,Heimatmuseum im Kloster,Dienstreisen,Freizeit & Kultur,/einrichtung/3201,/posten/3201.6540,/themen/kultur_freizeit
3201.6610,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3201,Heimatmuseum im Kloster,"Mitgliedsbeiträge an Verbände, Vereine und dgl.",Freizeit & Kultur,/einrichtung/3201,/posten/3201.6610,/themen/kultur_freizeit
3201.6620,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3201,Heimatmuseum im Kloster,Vermischte Ausgaben,Freizeit & Kultur,/einrichtung/3201,/posten/3201.6620,/themen/kultur_freizeit
3201.6790,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3201,Heimatmuseum im Kloster,Innere Verrechnungen Bauhof,Freizeit & Kultur,/einrichtung/3201,/posten/3201.6790,/themen/kultur_freizeit
3201.9350,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3201,Heimatmuseum im Kloster,Erwerb von beweglichen Sachen des Anlagevermögens,Freizeit & Kultur,/einrichtung/3201,/posten/3201.9350,/themen/kultur_freizeit
3201.9400,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3201,Heimatmuseum im Kloster,Hochbaumaßnahmen,Freizeit & Kultur,/einrichtung/3201,/posten/3201.9400,/themen/kultur_freizeit
3202.1310,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Verkauf von eigenen Erzeug- nissen,Freizeit & Kultur,/einrichtung/3202,/posten/3202.1310,/themen/kultur_freizeit
3202.1599,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Vermischte Einnahmen,Freizeit & Kultur,/einrichtung/3202,/posten/3202.1599,/themen/kultur_freizeit
3202.1710,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Zuweisungen für lfd. Zwecke vom Land,Freizeit & Kultur,/einrichtung/3202,/posten/3202.1710,/themen/kultur_freizeit
3202.4140,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Entgelte für tariflich Be- schäftigte,Freizeit & Kultur,/einrichtung/3202,/posten/3202.4140,/themen/kultur_freizeit
3202.4340,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',Freizeit & Kultur,/einrichtung/3202,/posten/3202.4340,/themen/kultur_freizeit
3202.4440,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',Freizeit & Kultur,/einrichtung/3202,/posten/3202.4440,/themen/kultur_freizeit
3202.5010,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Unterhalt eigener Gebäude,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5010,/themen/kultur_freizeit
3202.5200,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Verwaltungs- und Zweck- ausstattung,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5200,/themen/kultur_freizeit
3202.5400,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Bewirtschaftung der Grundstücke und Gebäude,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5400,/themen/kultur_freizeit
3202.5420,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Heizungskosten Heizstrom,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5420,/themen/kultur_freizeit
3202.5431,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Reinigungsmittel,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5431,/themen/kultur_freizeit
3202.5441,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Strombezugskosten Verbrauchsstrom,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5441,/themen/kultur_freizeit
3202.5442,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Gasbezugskosten,Freizeit & Kultur,/einrichtung/3202,/posten/3202.5442,/themen/kultur_freizeit
3202.6320,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Verschiedener Betriebsaufwand,Freizeit & Kultur,/einrichtung/3202,/posten/3202.6320,/themen/kultur_freizeit
3202.6329,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Sonstiger verschiedener Betriebsaufwand,Freizeit & Kultur,/einrichtung/3202,/posten/3202.6329,/themen/kultur_freizeit
3202.6510,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.","Bücher, Zeitschriften u.ä.",Freizeit & Kultur,/einrichtung/3202,/posten/3202.6510,/themen/kultur_freizeit
3202.6520,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Telefon-/Handygebühren,Freizeit & Kultur,/einrichtung/3202,/posten/3202.6520,/themen/kultur_freizeit
3202.6620,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Vermischte Ausgaben,Freizeit & Kultur,/einrichtung/3202,/posten/3202.6620,/themen/kultur_freizeit
3202.6790,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Innere Verrechnungen Bauhof,Freizeit & Kultur,/einrichtung/3202,/posten/3202.6790,/themen/kultur_freizeit
3202.9350,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3202,"Stalagmuseum, Hodschager Str.",Erwerb von beweglichen Sachen des Anlagevermögens,Freizeit & Kultur,/einrichtung/3202,/posten/3202.9350,/themen/kultur_freizeit
3203.1310,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Verkauf von eigenen Erzeug- nissen,Freizeit & Kultur,/einrichtung/3203,/posten/3203.1310,/themen/kultur_freizeit
3203.1599,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Vermischte Einnahmen,Freizeit & Kultur,/einrichtung/3203,/posten/3203.1599,/themen/kultur_freizeit
3203.1710,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Zuweisungen für lfd. Zwecke vom Land,Freizeit & Kultur,/einrichtung/3203,/posten/3203.1710,/themen/kultur_freizeit
3203.3610,E,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,STALAG Dokumentationszentrum Schlesierstraße,Investitionszuweisungen vom Land,Freizeit & Kultur,/einrichtung/3203,/posten/3203.3610,/themen/kultur_freizeit
3203.4140,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Entgelte für tariflich Be- schäftigte,Freizeit & Kultur,/einrichtung/3203,/posten/3203.4140,/themen/kultur_freizeit
3203.4340,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',Freizeit & Kultur,/einrichtung/3203,/posten/3203.4340,/themen/kultur_freizeit
3203.4440,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',Freizeit & Kultur,/einrichtung/3203,/posten/3203.4440,/themen/kultur_freizeit
3203.5010,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Unterhalt eigener Gebäude,Freizeit & Kultur,/einrichtung/3203,/posten/3203.5010,/themen/kultur_freizeit
3203.5200,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Verwaltungs- und Zweck- ausstattung,Freizeit & Kultur,/einrichtung/3203,/posten/3203.5200,/themen/kultur_freizeit
3203.5400,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Bewirtschaftung der Grundstücke und Gebäude,Freizeit & Kultur,/einrichtung/3203,/posten/3203.5400,/themen/kultur_freizeit
3203.5431,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,STALAG Dokumentationszentrum Schlesierstraße,Reinigungsmittel,Freizeit & Kultur,/einrichtung/3203,/posten/3203.5431,/themen/kultur_freizeit
3203.5441,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Strombezugskosten Verbrauchsstrom,Freizeit & Kultur,/einrichtung/3203,/posten/3203.5441,/themen/kultur_freizeit
3203.6329,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Sonstiger verschiedener Betriebsaufwand,Freizeit & Kultur,/einrichtung/3203,/posten/3203.6329,/themen/kultur_freizeit
3203.6510,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,STALAG Dokumentationszentrum Schlesierstraße,"Bücher, Zeitschriften u.ä.",Freizeit & Kultur,/einrichtung/3203,/posten/3203.6510,/themen/kultur_freizeit
3203.6620,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,STALAG Dokumentationszentrum Schlesierstraße,Vermischte Ausgaben,Freizeit & Kultur,/einrichtung/3203,/posten/3203.6620,/themen/kultur_freizeit
3203.6790,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,"STALAG, Dokumentationszentrum Schlesierstraße",Innere Verrechnungen Bauhof,Freizeit & Kultur,/einrichtung/3203,/posten/3203.6790,/themen/kultur_freizeit
3203.9350,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,STALAG Dokumentationszentrum Schlesierstraße,Erwerb von beweglichen Sachen des Anlagevermögens,Freizeit & Kultur,/einrichtung/3203,/posten/3203.9350,/themen/kultur_freizeit
3203.9490,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",32,Museen (Heimat- & STALAG-Museum),320,,3203,STALAG Dokumentationszentrum Schlesierstraße,Baunebenkosten: Hochbau,Freizeit & Kultur,/einrichtung/3203,/posten/3203.9490,/themen/kultur_freizeit
3400.1198,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Umsatzsteuer aus steuer- pflichtigen Entgelten,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1198,/themen/kultur_freizeit
3400.1310,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Verkauf von eigenen Erzeug- nissen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1310,/themen/kultur_freizeit
3400.1430,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Ersätze für Nebenleistungen im Rahmen von Miet- und Pacht- verträgen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1430,/themen/kultur_freizeit
3400.1540,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Ersätze für Dienstleistungen und ähnliches,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1540,/themen/kultur_freizeit
3400.1555,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,"Umsatzst. aus Beiträgen u.ä., Umsatzsteuer Rückvergütung, abziehb.Vorsteuer aus Invest.",Freizeit & Kultur,/einrichtung/3400,/posten/3400.1555,/themen/kultur_freizeit
3400.1590,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Verschiedene Verwaltungs- und Betriebseinnahmen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1590,/themen/kultur_freizeit
3400.1599,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Vermischte Einnahmen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1599,/themen/kultur_freizeit
3400.1710,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuweisungen für lfd. Zwecke vom Land,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1710,/themen/kultur_freizeit
3400.1720,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuweisungen für lfd. Zwecke von Gemeinden und Gemeinde- verbänden,Freizeit & Kultur,/einrichtung/3400,/posten/3400.1720,/themen/kultur_freizeit
3400.3620,E,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Investitionszuweisungen von Gemeinden u. Gemeindeverbänden,Freizeit & Kultur,/einrichtung/3400,/posten/3400.3620,/themen/kultur_freizeit
3400.3680,E,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,,Freizeit & Kultur,/einrichtung/3400,/posten/3400.3680,/themen/kultur_freizeit
3400.4140,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Entgelte für tariflich Be- schäftigte,Freizeit & Kultur,/einrichtung/3400,/posten/3400.4140,/themen/kultur_freizeit
3400.4340,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Beiträge zu Versorgungskassen 'Tariflich Beschäftigte',Freizeit & Kultur,/einrichtung/3400,/posten/3400.4340,/themen/kultur_freizeit
3400.4440,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Beiträge zur gesetzlichen Sozialversicherung 'Tariflich Beschäftigte',Freizeit & Kultur,/einrichtung/3400,/posten/3400.4440,/themen/kultur_freizeit
3400.5400,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Bewirtschaftung der Grundstücke und Gebäude,Freizeit & Kultur,/einrichtung/3400,/posten/3400.5400,/themen/kultur_freizeit
3400.6312,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,"Feiern, Ehrungen",Freizeit & Kultur,/einrichtung/3400,/posten/3400.6312,/themen/kultur_freizeit
3400.6316,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Veranstaltung,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6316,/themen/kultur_freizeit
3400.6317,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Veranstaltung,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6317,/themen/kultur_freizeit
3400.6318,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Veranstaltung offener Betrieb,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6318,/themen/kultur_freizeit
3400.6319,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Sonstige Veranstaltungen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6319,/themen/kultur_freizeit
3400.6329,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Sonstiger verschiedener Betriebsaufwand,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6329,/themen/kultur_freizeit
3400.6410,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,USt-Zahllast an das FA,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6410,/themen/kultur_freizeit
3400.6412,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Umsatzsteuer als Vorsteuer,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6412,/themen/kultur_freizeit
3400.6790,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Innere Verrechnungen Bauhof,Freizeit & Kultur,/einrichtung/3400,/posten/3400.6790,/themen/kultur_freizeit
3400.7180,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuschüsse für lfd. Zwecke an die übrigen Bereiche,Freizeit & Kultur,/einrichtung/3400,/posten/3400.7180,/themen/kultur_freizeit
3400.7181,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuschüsse für lfd. Zwecke an den übrigen Bereich,Freizeit & Kultur,/einrichtung/3400,/posten/3400.7181,/themen/kultur_freizeit
3400.7182,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuschüsse für lfd. Zwecke an den übrigen Bereich,Freizeit & Kultur,/einrichtung/3400,/posten/3400.7182,/themen/kultur_freizeit
3400.7183,A,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuschüsse für lfd. Zwecke an den übrigen Bereich,Freizeit & Kultur,/einrichtung/3400,/posten/3400.7183,/themen/kultur_freizeit
3400.9190,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Zuführung an Sonderrücklagen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.9190,/themen/kultur_freizeit
3400.9350,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Erwerb von beweglichen Sachen des Anlagevermögens,Freizeit & Kultur,/einrichtung/3400,/posten/3400.9350,/themen/kultur_freizeit
3400.9400,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Hochbaumaßnahmen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.9400,/themen/kultur_freizeit
3400.9490,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Baunebenkosten: Hochbau,Freizeit & Kultur,/einrichtung/3400,/posten/3400.9490,/themen/kultur_freizeit
3400.9500,A,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3400,Heimat- u. sonst. Kulturpflege,Tiefbaumaßnahmen,Freizeit & Kultur,/einrichtung/3400,/posten/3400.9500,/themen/kultur_freizeit
3401.1391,E,verwaltung,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3401,STALAG VII a -Sabathiel-,Einnahmen aus sonst. Verkäufen,Freizeit & Kultur,/einrichtung/3401,/posten/3401.1391,/themen/kultur_freizeit
3401.3601,E,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3401,STALAG VII a -Sabathiel-,,Freizeit & Kultur,/einrichtung/3401,/posten/3401.3601,/themen/kultur_freizeit
3401.3610,E,vermoegen,3,"Wissenschaft, Forschung, Kulturpflege",34,Heimat- & Kulturpflege,340,,3401,STALAG VII a -Sabathiel-,Investitionszuweisungen vom Land,Freizeit & Kultur,/einrichtung/3401,/posten/3401.3610,/themen/kultur_freizeit
